
============================================================
PINN Training
============================================================
Device: cuda
Epochs: 60, Batch size: 8
Learning rate: 0.001, Weight decay: 0.0001

Generating datasets...
  train: 9500 samples, noisy signal range [0.0000, 1.0821], label range [0.0000, 0.6542]
  val: 400 samples, noisy signal range [0.0016, 1.0799], label range [0.0000, 0.5132]
  test: 100 samples, noisy signal range [0.0008, 1.0553], label range [0.0000, 0.5441]

Model: PINN2D
  Parameters: 1,350,337

Starting training from epoch 0...
Epoch  35/60 | Train: 0.0005 | Val: 0.0006 | LR: 1.00e-03 | 3.7s
Epoch  36/60 | Train: 0.0005 | Val: 0.0005 | LR: 1.00e-03 | 3.7s (improved)
Epoch  37/60 | Train: 0.0005 | Val: 0.0005 | LR: 1.00e-03 | 3.7s
Epoch  38/60 | Train: 0.0005 | Val: 0.0005 | LR: 1.00e-03 | 3.7s
Epoch  39/60 | Train: 0.0005 | Val: 0.0005 | LR: 1.00e-03 | 3.7s
Epoch  40/60 | Train: 0.0005 | Val: 0.0004 | LR: 1.00e-03 | 3.7s (improved)
Epoch  41/60 | Train: 0.0005 | Val: 0.0005 | LR: 1.00e-03 | 3.7s
Epoch  42/60 | Train: 0.0005 | Val: 0.0005 | LR: 1.00e-03 | 3.7s
Epoch  43/60 | Train: 0.0005 | Val: 0.0005 | LR: 1.00e-03 | 3.7s
Epoch  44/60 | Train: 0.0005 | Val: 0.0005 | LR: 1.00e-03 | 3.7s
Epoch  45/60 | Train: 0.0005 | Val: 0.0006 | LR: 1.00e-03 | 3.7s
Epoch  46/60 | Train: 0.0005 | Val: 0.0005 | LR: 5.00e-04 | 3.7s
Epoch  47/60 | Train: 0.0004 | Val: 0.0004 | LR: 5.00e-04 | 3.7s (improved)
Epoch  48/60 | Train: 0.0004 | Val: 0.0004 | LR: 5.00e-04 | 3.7s (improved)
Epoch  49/60 | Train: 0.0004 | Val: 0.0004 | LR: 5.00e-04 | 3.7s
Epoch  50/60 | Train: 0.0004 | Val: 0.0004 | LR: 5.00e-04 | 3.7s
Epoch  51/60 | Train: 0.0004 | Val: 0.0004 | LR: 5.00e-04 | 3.7s
Epoch  52/60 | Train: 0.0004 | Val: 0.0004 | LR: 5.00e-04 | 3.7s (improved)
Epoch  53/60 | Train: 0.0004 | Val: 0.0005 | LR: 5.00e-04 | 3.7s
Epoch  54/60 | Train: 0.0004 | Val: 0.0004 | LR: 5.00e-04 | 3.7s
Epoch  55/60 | Train: 0.0004 | Val: 0.0004 | LR: 5.00e-04 | 3.7s
Epoch  56/60 | Train: 0.0004 | Val: 0.0004 | LR: 5.00e-04 | 3.7s (improved)
Epoch  57/60 | Train: 0.0004 | Val: 0.0004 | LR: 5.00e-04 | 3.7s (improved)
Epoch  58/60 | Train: 0.0004 | Val: 0.0004 | LR: 5.00e-04 | 3.7s
Epoch  59/60 | Train: 0.0004 | Val: 0.0010 | LR: 5.00e-04 | 3.7s
Epoch  60/60 | Train: 0.0004 | Val: 0.0004 | LR: 5.00e-04 | 3.7s

Model saved to training_output_2d/pinn_v2/checkpoints/pinn_20260422_174342.pt
